row_idx,primary_id,aggregate_id,categorical_label
40809,808.232,quant-ph,quant-ph
40810,804.3156,math,math
40811,806.3083,hep-th,hep-th
40812,707.3203,physics,physics
40813,705.0738,cs,cs
40814,803.1109,math,math
40815,711.3625,math-ph,math-ph
40816,709.4516,q-bio,q-bio
40817,711.3807,cond-mat,cond-mat
40818,704.0943,gr-qc,gr-qc
40819,807.295,quant-ph,quant-ph
40820,705.382,cs,cs
40821,704.2307,hep-ph,hep-ph
40822,803.1911,quant-ph,quant-ph
40823,811.3256,math,math
40824,710.2887,cs,cs
40825,708.0151,math,math
40826,807.1317,math,math
40827,807.051,nlin,nlin
40828,810.3618,hep-ex,hep-ex
40829,804.0216,q-bio,q-bio
40830,803.1192,math,math
40831,808.0584,physics,physics
40832,803.2759,math,math
40833,810.2324,math,math
40834,710.5551,cond-mat,cond-mat
40835,801.3071,hep-ph,hep-ph
40836,709.0408,physics,physics
40837,704.2536,cond-mat,cond-mat
40838,708.0899,math,math
40839,805.1795,nlin,nlin
40840,806.3252,hep-th,hep-th
40841,804.3108,astro-ph,astro-ph
40842,806.3975,astro-ph,astro-ph
40843,805.2793,math,math
40844,806.4161,q-bio,q-bio
40845,811.4737,math,math
40846,804.1199,astro-ph,astro-ph
40847,807.48,math,math
40848,806.4041,astro-ph,astro-ph
40849,705.1744,cond-mat,cond-mat
40850,704.1223,math,math
40851,704.3888,gr-qc,gr-qc
40852,711.3089,math-ph,math-ph
40853,811.0539,quant-ph,quant-ph
40854,807.2907,math,math
40855,804.3098,nucl-th,nucl-th
40856,704.3919,astro-ph,astro-ph
40857,709.1616,stat,stat
40858,805.3342,hep-ph,hep-ph
40859,802.1312,cs,cs
40860,809.2099,astro-ph,astro-ph
40861,811.1487,cond-mat,cond-mat
40862,711.2878,cond-mat,cond-mat
40863,808.3706,cond-mat,cond-mat
40864,710.2769,hep-th,hep-th
40865,709.3864,math,math
40866,802.2956,hep-th,hep-th
40867,811.446,math,math
40868,808.0288,cond-mat,cond-mat
40869,801.3018,physics,physics
40870,810.073,hep-lat,hep-lat
40871,802.419,stat,stat
40872,803.0845,cs,cs
40873,802.1713,astro-ph,astro-ph
40874,709.2756,cond-mat,cond-mat
40875,806.0875,quant-ph,quant-ph
40876,810.324,astro-ph,astro-ph
40877,709.1317,hep-ph,hep-ph
40878,710.2356,cond-mat,cond-mat
40879,808.0446,hep-ex,hep-ex
40880,708.3553,astro-ph,astro-ph
40881,812.3651,math,math
40882,711.1984,astro-ph,astro-ph
40883,711.1063,math-ph,math-ph
40884,712.2659,hep-ex,hep-ex
40885,805.2644,hep-th,hep-th
40886,707.0769,physics,physics
40887,805.2434,astro-ph,astro-ph
40888,807.3886,math,math
40889,803.0792,cs,cs
40890,711.3141,astro-ph,astro-ph
40891,812.1186,nucl-th,nucl-th
40892,708.2004,hep-th,hep-th
40893,709.3045,physics,physics
40894,811.1885,cs,cs
40895,807.201,cond-mat,cond-mat
40896,802.2261,math,math
40897,712.1807,math-ph,math-ph
40898,706.1751,cs,cs
40899,712.1059,astro-ph,astro-ph
40900,710.2039,math,math
40901,801.0777,math,math
40902,801.2589,astro-ph,astro-ph
40903,706.4098,cond-mat,cond-mat
40904,806.2742,physics,physics
40905,810.4746,nucl-ex,nucl-ex
40906,806.0574,math-ph,math-ph
40907,805.3065,quant-ph,quant-ph
40908,712.1162,astro-ph,astro-ph
40909,812.2118,physics,physics
40910,808.3134,hep-ph,hep-ph
40911,704.0087,math,math
40912,704.2207,math,math
40913,709.423,math,math
40914,712.3823,quant-ph,quant-ph
40915,706.2214,cond-mat,cond-mat
40916,704.1974,physics,physics
40917,810.2487,math,math
40918,801.4963,math,math
40919,809.2758,cond-mat,cond-mat
40920,708.3507,quant-ph,quant-ph
40921,807.347,stat,stat
40922,804.1985,physics,physics
40923,807.2734,math,math
40924,809.0563,cond-mat,cond-mat
40925,710.1532,physics,physics
40926,811.3996,cond-mat,cond-mat
40927,810.2101,cond-mat,cond-mat
40928,803.0341,math,math
40929,805.2979,math,math
40930,810.2208,cs,cs
40931,805.4082,hep-ex,hep-ex
40932,802.3134,cond-mat,cond-mat
40933,812.0042,astro-ph,astro-ph
40934,805.0666,gr-qc,gr-qc
40935,709.0514,math,math
40936,811.1776,astro-ph,astro-ph
40937,711.44,math,math
40938,809.468,cond-mat,cond-mat
40939,802.2325,math,math
40940,811.2968,physics,physics
40941,802.1156,quant-ph,quant-ph
40942,710.2138,cond-mat,cond-mat
40943,805.152,math,math
40944,712.3248,math,math
40945,803.3222,math,math
40946,802.3391,hep-th,hep-th
40947,809.2185,cond-mat,cond-mat
40948,801.1465,hep-ph,hep-ph
40949,804.1724,cs,cs
40950,711.0361,math,math
40951,811.0662,math,math
40952,810.4501,quant-ph,quant-ph
40953,705.021,math,math
40954,805.277,quant-ph,quant-ph
40955,711.1149,math,math
40956,708.4189,math,math
40957,809.2435,physics,physics
40958,803.0751,astro-ph,astro-ph
40959,805.118,hep-th,hep-th
40960,705.3939,hep-ph,hep-ph
40961,811.1811,cond-mat,cond-mat
40962,705.2431,hep-ph,hep-ph
40963,807.1084,cond-mat,cond-mat
40964,712.3646,cond-mat,cond-mat
40965,709.0841,math,math
40966,712.0124,math,math
40967,709.4145,math,math
40968,811.1725,math,math
40969,807.0246,math,math
40970,811.4097,nucl-th,nucl-th
40971,806.2633,math,math
40972,812.1379,cs,cs
40973,809.1962,physics,physics
40974,711.306,math,math
40975,801.1462,math,math
40976,804.1406,nlin,nlin
40977,806.3367,math-ph,math-ph
40978,807.386,math-ph,math-ph
40979,705.2668,cond-mat,cond-mat
40980,811.1426,physics,physics
40981,706.3225,physics,physics
40982,712.1612,astro-ph,astro-ph
40983,811.4384,nlin,nlin
40984,811.4456,cond-mat,cond-mat
40985,812.0602,astro-ph,astro-ph
40986,801.4908,hep-ph,hep-ph
40987,709.3672,astro-ph,astro-ph
40988,705.0618,astro-ph,astro-ph
40989,810.225,astro-ph,astro-ph
40990,801.2014,math,math
40991,808.0294,math,math
40992,804.0337,cs,cs
40993,802.1018,cond-mat,cond-mat
40994,707.4426,cond-mat,cond-mat
40995,706.1195,cond-mat,cond-mat
40996,712.3755,hep-lat,hep-lat
40997,805.3576,quant-ph,quant-ph
40998,709.3181,nucl-th,nucl-th
40999,708.1451,hep-ph,hep-ph
41000,708.3951,hep-th,hep-th
41001,712.0239,nucl-th,nucl-th
41002,706.101,hep-th,hep-th
41003,710.009,astro-ph,astro-ph
41004,806.341,math-ph,math-ph
41005,804.2638,cond-mat,cond-mat
41006,707.112,math,math
41007,709.3651,math,math
41008,811.0729,hep-ph,hep-ph
41009,710.2335,gr-qc,gr-qc
41010,807.2432,math,math
41011,807.1618,hep-th,hep-th
41012,704.3861,cond-mat,cond-mat
41013,808.0502,cond-mat,cond-mat
41014,804.4156,astro-ph,astro-ph
41015,802.4024,astro-ph,astro-ph
41016,710.2788,hep-lat,hep-lat
41017,803.2925,cs,cs
41018,811.1081,q-bio,q-bio
41019,807.2132,hep-ph,hep-ph
41020,709.1314,cond-mat,cond-mat
41021,809.2598,astro-ph,astro-ph
41022,706.004,math,math
41023,705.1251,math,math
41024,705.1224,math,math
41025,709.3697,math-ph,math-ph
41026,801.4245,hep-ph,hep-ph
41027,811.3282,cond-mat,cond-mat
41028,808.3494,math,math
41029,808.0003,astro-ph,astro-ph
41030,808.3874,cond-mat,cond-mat
41031,811.2922,astro-ph,astro-ph
41032,804.2417,nucl-ex,nucl-ex
41033,809.2653,cond-mat,cond-mat
41034,710.1992,astro-ph,astro-ph
41035,804.1107,hep-ex,hep-ex
41036,810.2287,astro-ph,astro-ph
41037,804.0723,math,math
41038,711.433,physics,physics
41039,710.3205,quant-ph,quant-ph
41040,809.0237,astro-ph,astro-ph
41041,712.1151,nucl-th,nucl-th
41042,809.3245,astro-ph,astro-ph
41043,705.2685,math,math
41044,811.1775,cond-mat,cond-mat
41045,810.5611,hep-ex,hep-ex
41046,803.083,cond-mat,cond-mat
41047,707.0148,physics,physics
41048,807.0905,math,math
41049,707.0232,nucl-th,nucl-th
41050,807.4477,nucl-th,nucl-th
41051,709.4287,astro-ph,astro-ph
41052,802.0714,hep-ph,hep-ph
41053,808.4096,nucl-ex,nucl-ex
41054,706.0354,hep-ph,hep-ph
41055,706.0335,cond-mat,cond-mat
41056,801.0434,hep-ph,hep-ph
41057,710.576,cond-mat,cond-mat
41058,803.1969,cond-mat,cond-mat
41059,808.3142,cond-mat,cond-mat
41060,804.3142,math,math
41061,805.0394,math,math
41062,803.3802,cond-mat,cond-mat
41063,809.4942,math-ph,math-ph
41064,708.401,math,math
41065,710.2872,astro-ph,astro-ph
41066,804.3067,math,math
41067,712.2867,hep-th,hep-th
41068,801.3328,math,math
41069,801.4094,cond-mat,cond-mat
41070,710.5014,math,math
41071,708.3853,astro-ph,astro-ph
41072,710.0821,math,math
41073,707.1094,gr-qc,gr-qc
41074,708.4294,math,math
41075,706.0988,math,math
41076,807.1412,cs,cs
41077,704.1628,cond-mat,cond-mat
41078,711.1021,cond-mat,cond-mat
41079,708.4186,math,math
41080,812.1355,hep-ph,hep-ph
41081,712.0887,cond-mat,cond-mat
41082,706.4324,gr-qc,gr-qc
41083,709.453,cond-mat,cond-mat
41084,704.1115,hep-ex,hep-ex
41085,711.3793,astro-ph,astro-ph
41086,711.2212,nlin,nlin
41087,705.0903,hep-ph,hep-ph
41088,708.2542,q-fin,q-fin
41089,811.0197,astro-ph,astro-ph
41090,801.2212,cond-mat,cond-mat
41091,709.2548,cond-mat,cond-mat
41092,705.0389,physics,physics
41093,712.0958,math,math
41094,711.4927,astro-ph,astro-ph
41095,812.2292,astro-ph,astro-ph
41096,707.181,hep-ex,hep-ex
41097,710.1647,hep-ex,hep-ex
41098,809.3003,hep-ph,hep-ph
41099,810.3722,hep-lat,hep-lat
41100,806.4512,cond-mat,cond-mat
41101,811.3811,cond-mat,cond-mat
41102,709.0847,quant-ph,quant-ph
41103,708.2923,physics,physics
41104,711.3652,quant-ph,quant-ph
41105,804.3014,math,math
41106,807.2223,cond-mat,cond-mat
41107,802.1555,cs,cs
41108,712.1263,gr-qc,gr-qc
41109,704.0422,physics,physics
41110,809.3293,math,math
41111,705.1434,math,math
41112,807.038,astro-ph,astro-ph
41113,704.1744,astro-ph,astro-ph
41114,707.0127,astro-ph,astro-ph
41115,707.3607,math,math
41116,706.1053,astro-ph,astro-ph
41117,708.0047,hep-ph,hep-ph
41118,706.231,cs,cs
41119,709.2713,math,math
41120,708.4046,hep-th,hep-th
41121,712.1394,astro-ph,astro-ph
41122,707.4192,physics,physics
41123,805.0872,cs,cs
41124,706.3461,quant-ph,quant-ph
41125,710.2078,hep-ph,hep-ph
41126,811.0648,hep-ph,hep-ph
41127,806.2552,nlin,nlin
41128,706.2041,astro-ph,astro-ph
41129,707.0124,math,math
41130,806.1919,cs,cs
41131,804.2395,astro-ph,astro-ph
41132,801.1365,astro-ph,astro-ph
41133,808.4122,cs,cs
41134,709.2061,math-ph,math-ph
41135,705.0128,cs,cs
41136,801.2944,astro-ph,astro-ph
41137,810.4631,math,math
41138,803.1337,cond-mat,cond-mat
41139,802.1984,nlin,nlin
41140,807.1258,physics,physics
41141,709.1705,cond-mat,cond-mat
41142,711.2681,cond-mat,cond-mat
41143,806.2046,astro-ph,astro-ph
41144,801.0575,cs,cs
41145,708.123,cond-mat,cond-mat
41146,710.3357,math,math
41147,802.0112,gr-qc,gr-qc
41148,707.4517,cond-mat,cond-mat
41149,705.3575,hep-th,hep-th
41150,810.2359,math,math
41151,807.1058,hep-ph,hep-ph
41152,712.4093,quant-ph,quant-ph
41153,805.0157,math,math
41154,810.5757,physics,physics
41155,711.4516,cs,cs
41156,710.0691,hep-lat,hep-lat
41157,711.4762,math,math
41158,802.0721,cond-mat,cond-mat
41159,802.017,hep-lat,hep-lat
41160,805.177,cond-mat,cond-mat
41161,811.4407,physics,physics
41162,808.2934,hep-ex,hep-ex
41163,802.2345,cs,cs
41164,707.1395,math,math
41165,806.3208,astro-ph,astro-ph
41166,807.4384,hep-th,hep-th
41167,708.3625,nlin,nlin
41168,705.0883,astro-ph,astro-ph
41169,803.2789,cond-mat,cond-mat
41170,808.0243,math,math
41171,810.5514,physics,physics
41172,707.2626,hep-th,hep-th
41173,811.264,hep-ph,hep-ph
41174,812.353,math,math
41175,804.1542,math,math
41176,808.3517,hep-ph,hep-ph
41177,802.0753,cond-mat,cond-mat
41178,804.3585,physics,physics
41179,708.4157,math,math
41180,710.3103,hep-ph,hep-ph
41181,802.3301,cond-mat,cond-mat
41182,708.2549,math,math
41183,706.02,hep-ph,hep-ph
41184,804.1846,astro-ph,astro-ph
41185,709.282,astro-ph,astro-ph
41186,712.394,math,math
41187,807.4813,cond-mat,cond-mat
41188,707.0185,math,math
41189,805.0819,q-bio,q-bio
41190,808.3594,hep-ph,hep-ph
41191,708.1764,astro-ph,astro-ph
41192,804.0631,nlin,nlin
41193,704.1504,physics,physics
41194,804.2559,nucl-th,nucl-th
41195,706.3681,q-bio,q-bio
41196,709.1926,astro-ph,astro-ph
41197,802.1024,nlin,nlin
41198,802.4142,hep-ph,hep-ph
41199,710.1711,hep-lat,hep-lat
41200,712.2432,math,math
41201,709.4559,math,math
41202,802.1825,quant-ph,quant-ph
41203,809.3776,cond-mat,cond-mat
41204,704.2778,cs,cs
41205,806.2957,physics,physics
41206,707.3626,cond-mat,cond-mat
41207,802.2507,physics,physics
41208,708.2836,astro-ph,astro-ph
41209,808.2642,astro-ph,astro-ph
41210,707.3001,quant-ph,quant-ph
41211,712.1716,gr-qc,gr-qc
41212,804.3549,math,math
41213,710.5878,hep-ph,hep-ph
41214,706.0792,cond-mat,cond-mat
41215,812.2834,nucl-ex,nucl-ex
41216,806.4,hep-ph,hep-ph
41217,709.4432,math,math
41218,708.3639,nucl-th,nucl-th
41219,809.4522,cond-mat,cond-mat
41220,705.2909,hep-ph,hep-ph
41221,709.4572,hep-ex,hep-ex
41222,807.4292,cond-mat,cond-mat
41223,711.3945,math-ph,math-ph
41224,810.1903,gr-qc,gr-qc
41225,806.2312,hep-lat,hep-lat
41226,710.5445,hep-lat,hep-lat
41227,812.2842,astro-ph,astro-ph
41228,807.2612,physics,physics
41229,808.2286,cond-mat,cond-mat
41230,806.1209,cond-mat,cond-mat
41231,710.0763,astro-ph,astro-ph
41232,710.068,hep-ph,hep-ph
41233,710.3676,math,math
41234,802.0701,physics,physics
41235,802.1887,math,math
41236,711.1414,hep-th,hep-th
41237,705.0563,hep-th,hep-th
41238,707.4164,quant-ph,quant-ph
41239,811.3511,nucl-th,nucl-th
41240,807.4066,cond-mat,cond-mat
41241,708.147,math,math
41242,802.2823,cs,cs
41243,806.0282,cs,cs
41244,804.4721,hep-th,hep-th
41245,704.3015,cond-mat,cond-mat
41246,709.3196,quant-ph,quant-ph
41247,807.3192,astro-ph,astro-ph
41248,805.1813,cond-mat,cond-mat
41249,811.4702,cs,cs
41250,803.1063,cond-mat,cond-mat
41251,705.1066,hep-th,hep-th
41252,806.2877,math,math
41253,709.2748,physics,physics
41254,810.041,physics,physics
41255,812.2941,math,math
41256,801.3447,nucl-th,nucl-th
41257,808.1212,hep-th,hep-th
41258,707.3744,astro-ph,astro-ph
41259,711.2634,hep-ph,hep-ph
41260,801.2895,math,math
41261,712.3052,astro-ph,astro-ph
41262,706.3743,cond-mat,cond-mat
41263,809.473,physics,physics
41264,805.1074,astro-ph,astro-ph
41265,811.1451,cond-mat,cond-mat
41266,708.2266,cs,cs
41267,712.1572,math,math
41268,712.275,physics,physics
41269,802.4141,q-fin,q-fin
41270,706.0222,hep-th,hep-th
41271,710.1114,astro-ph,astro-ph
41272,807.197,math,math
41273,705.4215,cond-mat,cond-mat
41274,710.0807,cond-mat,cond-mat
41275,705.0764,math,math
41276,711.4083,cond-mat,cond-mat
41277,811.2029,gr-qc,gr-qc
41278,708.0404,cond-mat,cond-mat
41279,804.098,cs,cs
41280,810.5312,hep-th,hep-th
41281,808.4088,cond-mat,cond-mat
41282,807.4974,hep-ex,hep-ex
41283,810.3029,physics,physics
41284,806.1081,hep-th,hep-th
41285,801.0506,astro-ph,astro-ph
41286,707.4067,nucl-th,nucl-th
41287,710.457,cond-mat,cond-mat
41288,807.0773,astro-ph,astro-ph
41289,808.3882,math,math
41290,803.1602,cond-mat,cond-mat
41291,707.1519,gr-qc,gr-qc
41292,812.2643,math,math
41293,711.1555,quant-ph,quant-ph
41294,807.0543,gr-qc,gr-qc
41295,708.0886,astro-ph,astro-ph
41296,804.3554,cond-mat,cond-mat
41297,804.1918,hep-ph,hep-ph
41298,802.1595,cond-mat,cond-mat
41299,710.0145,math,math
41300,802.3381,hep-ph,hep-ph
41301,712.256,hep-lat,hep-lat
41302,801.1879,cond-mat,cond-mat
41303,811.4213,cond-mat,cond-mat
41304,808.093,astro-ph,astro-ph
41305,811.4694,astro-ph,astro-ph
41306,711.1019,astro-ph,astro-ph
41307,709.0454,math,math
41308,804.0549,hep-ph,hep-ph
41309,809.0097,gr-qc,gr-qc
41310,810.2289,math,math
41311,811.4699,cs,cs
41312,711.0937,physics,physics
41313,801.4345,math,math
41314,709.279,math-ph,math-ph
41315,711.4651,cond-mat,cond-mat
41316,707.1553,hep-th,hep-th
41317,712.1877,math,math
41318,708.1919,math,math
41319,809.5266,cs,cs
41320,801.043,hep-th,hep-th
41321,704.0777,hep-th,hep-th
41322,804.251,hep-ph,hep-ph
41323,711.0178,cond-mat,cond-mat
41324,706.3856,math,math
41325,809.4343,math,math
41326,710.5401,cond-mat,cond-mat
41327,808.1841,astro-ph,astro-ph
41328,812.0128,cond-mat,cond-mat
41329,805.2348,math,math
41330,808.2595,astro-ph,astro-ph
41331,711.0338,hep-th,hep-th
41332,805.2109,hep-ex,hep-ex
41333,710.2445,hep-ph,hep-ph
41334,803.1678,math,math
41335,804.0921,cond-mat,cond-mat
41336,806.0727,math,math
41337,805.1301,math,math
41338,709.2165,astro-ph,astro-ph
41339,709.2558,astro-ph,astro-ph
41340,708.1765,cond-mat,cond-mat
41341,811.2941,astro-ph,astro-ph
41342,801.4918,cond-mat,cond-mat
41343,812.2636,cs,cs
41344,710.0301,gr-qc,gr-qc
41345,805.3708,physics,physics
41346,710.2646,cond-mat,cond-mat
41347,708.0717,cond-mat,cond-mat
41348,708.3574,cond-mat,cond-mat
41349,810.207,math,math
41350,807.2374,nlin,nlin
41351,811.4634,cond-mat,cond-mat
41352,806.4439,math,math
41353,711.3236,stat,stat
41354,804.2032,cs,cs
41355,809.1391,math,math
41356,710.5741,hep-th,hep-th
41357,806.0961,math,math
41358,804.2429,cs,cs
41359,804.313,physics,physics
41360,812.0007,astro-ph,astro-ph
41361,805.1625,physics,physics
41362,711.1854,hep-ph,hep-ph
41363,809.4172,astro-ph,astro-ph
41364,706.1165,physics,physics
41365,807.1493,cond-mat,cond-mat
41366,708.2189,quant-ph,quant-ph
41367,709.1385,math,math
41368,801.1072,astro-ph,astro-ph
41369,801.0441,astro-ph,astro-ph
41370,710.1214,cond-mat,cond-mat
41371,802.0235,quant-ph,quant-ph
41372,804.156,nucl-th,nucl-th
41373,811.3304,astro-ph,astro-ph
41374,712.295,nlin,nlin
41375,812.3641,astro-ph,astro-ph
41376,806.2269,hep-ph,hep-ph
41377,808.2059,cs,cs
41378,810.1013,math,math
41379,804.0683,astro-ph,astro-ph
41380,807.2149,physics,physics
41381,802.2849,math-ph,math-ph
41382,801.4331,cond-mat,cond-mat
41383,811.2349,q-bio,q-bio
41384,804.0089,math,math
41385,810.3769,cond-mat,cond-mat
41386,803.2663,astro-ph,astro-ph
41387,811.4739,math,math
41388,805.2004,hep-ph,hep-ph
41389,704.2355,cs,cs
41390,802.1369,cs,cs
41391,709.2656,math,math
41392,705.4517,math-ph,math-ph
41393,809.3073,astro-ph,astro-ph
41394,811.1637,gr-qc,gr-qc
41395,710.0335,astro-ph,astro-ph
41396,808.05,hep-th,hep-th
41397,709.0849,math,math
41398,805.283,math,math
41399,807.366,gr-qc,gr-qc
41400,811.0789,quant-ph,quant-ph
41401,704.207,hep-th,hep-th
41402,804.079,cs,cs
41403,807.4729,q-bio,q-bio
41404,809.1915,gr-qc,gr-qc
41405,808.3573,astro-ph,astro-ph
41406,711.3908,astro-ph,astro-ph
41407,809.108,cond-mat,cond-mat
41408,812.0047,math,math
41409,811.3235,math,math
41410,806.3307,hep-ph,hep-ph
41411,803.0934,cond-mat,cond-mat
41412,802.3128,math,math
41413,706.3038,quant-ph,quant-ph
41414,801.1475,q-fin,q-fin
41415,710.1409,astro-ph,astro-ph
41416,710.5713,math,math
41417,802.2481,math,math
41418,802.1901,hep-ph,hep-ph
41419,812.0868,hep-ph,hep-ph
41420,809.1293,cond-mat,cond-mat
41421,712.2987,physics,physics
41422,811.1123,cond-mat,cond-mat
41423,810.4867,math,math
41424,803.0895,hep-th,hep-th
41425,704.1107,astro-ph,astro-ph
41426,705.1872,hep-th,hep-th
41427,710.4683,cs,cs
41428,804.3407,math,math
41429,807.2194,cond-mat,cond-mat
41430,810.3449,physics,physics
41431,709.4216,hep-ph,hep-ph
41432,801.114,hep-ph,hep-ph
41433,805.4331,astro-ph,astro-ph
41434,809.4354,hep-ph,hep-ph
41435,801.1159,cond-mat,cond-mat
41436,810.4997,nucl-th,nucl-th
41437,803.3768,hep-th,hep-th
41438,809.2169,cond-mat,cond-mat
41439,706.1377,hep-th,hep-th
41440,805.0584,math,math
41441,706.1839,physics,physics
41442,806.193,hep-th,hep-th
41443,710.4681,cs,cs
41444,709.1963,astro-ph,astro-ph
41445,712.1565,cond-mat,cond-mat
41446,711.303,math,math
41447,801.2136,cond-mat,cond-mat
41448,707.1321,astro-ph,astro-ph
41449,704.0752,hep-th,hep-th
41450,712.326,astro-ph,astro-ph
41451,708.2674,physics,physics
41452,807.1125,hep-ex,hep-ex
41453,811.3985,math,math
41454,804.3946,astro-ph,astro-ph
41455,806.4672,math,math
41456,805.2847,quant-ph,quant-ph
41457,808.0451,math,math
41458,705.2036,astro-ph,astro-ph
41459,802.2866,cs,cs
41460,806.4274,cond-mat,cond-mat
41461,710.1172,math,math
41462,712.0818,math,math
41463,710.213,astro-ph,astro-ph
41464,811.0074,math,math
41465,803.0221,hep-ph,hep-ph
41466,710.1783,hep-th,hep-th
41467,801.2728,cond-mat,cond-mat
41468,810.0367,physics,physics
41469,801.4078,physics,physics
41470,812.1779,math,math
41471,803.0229,astro-ph,astro-ph
41472,809.446,cond-mat,cond-mat
41473,707.2234,cond-mat,cond-mat
41474,805.2441,astro-ph,astro-ph
41475,712.351,hep-ph,hep-ph
41476,704.2646,math,math
41477,705.3961,math,math
41478,812.2268,math,math
41479,811.1069,math,math
41480,710.2931,cond-mat,cond-mat
41481,812.1111,quant-ph,quant-ph
41482,810.0185,math,math
41483,802.3285,cs,cs
41484,712.0048,hep-ph,hep-ph
41485,707.3782,cs,cs
41486,803.0847,math,math
41487,709.3809,astro-ph,astro-ph
41488,803.1287,hep-ph,hep-ph
41489,803.1201,astro-ph,astro-ph
41490,705.1382,cond-mat,cond-mat
41491,711.1709,math,math
41492,705.0201,q-bio,q-bio
41493,708.2699,math,math
41494,808.341,hep-th,hep-th
41495,801.4701,cond-mat,cond-mat
41496,807.3145,physics,physics
41497,808.2002,math,math
41498,710.0866,astro-ph,astro-ph
41499,706.0505,math,math
41500,708.3177,math,math
41501,801.1358,astro-ph,astro-ph
41502,704.3671,cond-mat,cond-mat
41503,807.2396,physics,physics
41504,710.2667,gr-qc,gr-qc
41505,706.1755,cs,cs
41506,811.005,quant-ph,quant-ph
41507,707.2818,astro-ph,astro-ph
41508,712.4245,hep-th,hep-th
41509,811.0064,math,math
41510,812.2698,quant-ph,quant-ph
41511,708.2834,cond-mat,cond-mat
41512,709.0565,math-ph,math-ph
41513,809.248,hep-ph,hep-ph
41514,812.2352,hep-th,hep-th
41515,712.3324,hep-th,hep-th
41516,810.4206,quant-ph,quant-ph
41517,811.4416,physics,physics
41518,801.2119,astro-ph,astro-ph
41519,801.0086,math,math
41520,708.1788,astro-ph,astro-ph
41521,706.1275,astro-ph,astro-ph
41522,708.3339,physics,physics
41523,706.2981,math,math
41524,807.4641,cond-mat,cond-mat
41525,801.2814,astro-ph,astro-ph
41526,801.426,math,math
41527,804.224,gr-qc,gr-qc
41528,708.1648,astro-ph,astro-ph
41529,711.3256,physics,physics
41530,708.1201,astro-ph,astro-ph
41531,705.1566,cond-mat,cond-mat
41532,710.3732,astro-ph,astro-ph
41533,811.2495,astro-ph,astro-ph
41534,711.1977,hep-ph,hep-ph
41535,809.4837,math,math
41536,811.4772,cond-mat,cond-mat
41537,809.0736,cond-mat,cond-mat
41538,812.3401,astro-ph,astro-ph
41539,812.0828,hep-ph,hep-ph
41540,812.248,astro-ph,astro-ph
41541,812.3675,quant-ph,quant-ph
41542,710.3266,cond-mat,cond-mat
41543,803.1029,math,math
41544,710.5397,quant-ph,quant-ph
41545,807.147,hep-ph,hep-ph
41546,707.2348,math,math
41547,806.1,math,math
41548,809.2052,math,math
41549,807.2619,cond-mat,cond-mat
41550,802.2264,hep-ex,hep-ex
41551,804.2439,cond-mat,cond-mat
41552,803.2817,astro-ph,astro-ph
41553,708.0456,cond-mat,cond-mat
41554,711.3838,nucl-th,nucl-th
41555,804.4772,math-ph,math-ph
41556,712.3636,physics,physics
41557,809.1299,cond-mat,cond-mat
41558,705.0952,cs,cs
41559,807.226,cond-mat,cond-mat
41560,711.3737,cond-mat,cond-mat
41561,808.3534,hep-ph,hep-ph
41562,710.2622,astro-ph,astro-ph
41563,705.1263,math,math
41564,811.3964,hep-ph,hep-ph
41565,810.3061,cond-mat,cond-mat
41566,802.4216,hep-ph,hep-ph
41567,803.187,math,math
41568,712.3373,gr-qc,gr-qc
41569,804.1401,math,math
41570,706.2802,astro-ph,astro-ph
41571,711.1771,math,math
41572,806.2924,cs,cs
41573,711.4154,cond-mat,cond-mat
41574,707.4528,math,math
41575,806.4972,astro-ph,astro-ph
41576,705.0477,hep-ph,hep-ph
41577,705.423,stat,stat
41578,804.0106,hep-ph,hep-ph
41579,810.573,hep-ph,hep-ph
41580,708.0111,q-bio,q-bio
41581,711.273,nlin,nlin
41582,810.3027,math,math
41583,709.2174,math,math
41584,804.4515,hep-ph,hep-ph
41585,711.1433,quant-ph,quant-ph
41586,711.4403,math,math
41587,810.3191,cond-mat,cond-mat
41588,810.1651,astro-ph,astro-ph
41589,711.0305,physics,physics
41590,810.2499,astro-ph,astro-ph
41591,803.1752,math,math
41592,705.2845,cond-mat,cond-mat
41593,803.4351,hep-th,hep-th
41594,705.2015,cond-mat,cond-mat
41595,705.4498,math,math
41596,804.2897,math,math
41597,712.3965,physics,physics
41598,704.2762,astro-ph,astro-ph
41599,709.3404,cond-mat,cond-mat
41600,808.1816,quant-ph,quant-ph
41601,803.2191,hep-ph,hep-ph
41602,810.2392,physics,physics
41603,810.5453,astro-ph,astro-ph
41604,709.4521,astro-ph,astro-ph
41605,811.3416,astro-ph,astro-ph
41606,706.4015,cs,cs
41607,706.1835,math,math
41608,704.0645,astro-ph,astro-ph
41609,712.0377,cond-mat,cond-mat
41610,804.4708,astro-ph,astro-ph
41611,707.367,cs,cs
41612,710.3464,math,math
41613,809.4489,astro-ph,astro-ph
41614,807.3443,astro-ph,astro-ph
41615,811.19,cond-mat,cond-mat
41616,711.3337,cond-mat,cond-mat
41617,710.3171,math,math
41618,809.1934,quant-ph,quant-ph
41619,805.2207,astro-ph,astro-ph
41620,710.0883,cond-mat,cond-mat
41621,712.0256,quant-ph,quant-ph
41622,809.0848,math,math
41623,802.2076,math,math
41624,704.1914,math,math
41625,802.4265,astro-ph,astro-ph
41626,803.0918,astro-ph,astro-ph
