row_idx,primary_id,aggregate_id,categorical_label,scalar_label
15460,18572,Military,3,5.99
15461,28668,World,0,7.95
15462,8072,Americas,1,6.49
15463,20795,World,0,
15464,12761,Americas,1,21.99
15465,19580,Americas,1,21.38
15466,2508,Europe,4,
15467,21375,World,0,
15468,19637,Americas,1,31.26
15469,41545,Military,3,23.94
15470,5496,Military,3,9.96
15471,9961,Americas,1,8.6
15472,13475,Americas,1,21.99
15473,27911,Europe,4,18.65
15474,182,Americas,1,
15475,35030,Americas,1,16.95
15476,25152,Americas,1,16.17
15477,14553,World,0,15.0
15478,25948,Americas,1,11.5
15479,31495,World,0,
15480,32095,World,0,17.59
15481,40045,Americas,1,39.95
15482,33008,World,0,16.0
15483,1371,World,0,20.0
15484,37062,Europe,4,22.95
15485,21898,Europe,4,25.95
15486,288,Military,3,8.0
15487,23166,Military,3,
15488,9707,Asia,2,26.0
15489,9086,Americas,1,
15490,3492,Americas,1,35.0
15491,10185,World,0,25.0
15492,41496,Americas,1,10.9
15493,24033,Americas,1,27.3
15494,832,World,0,11.55
15495,40162,Military,3,
15496,9846,World,0,
15497,2181,Americas,1,
15498,3848,Americas,1,
15499,37869,Military,3,19.99
15500,18396,World,0,25.0
15501,4010,World,0,15.0
15502,24823,Americas,1,12.71
15503,31451,Military,3,28.95
15504,11462,Americas,1,21.99
15505,13486,Americas,1,19.79
15506,24750,Ancient Civilizations,7,
15507,15395,World,0,
15508,21659,Military,3,12.7
15509,35357,Americas,1,19.16
15510,167,World,0,
15511,15984,Americas,1,27.3
15512,36880,Military,3,15.49
15513,5191,World,0,78.57
15514,29408,Europe,4,15.12
15515,15483,World,0,42.22
15516,31429,Americas,1,21.27
15517,32231,Americas,1,17.96
15518,29775,Americas,1,19.68
15519,5500,Americas,1,
15520,8665,Americas,1,10.2
15521,4484,World,0,
15522,27267,Americas,1,
15523,27803,Americas,1,25.92
15524,22351,Military,3,39.95
15525,31689,World,0,12.41
15526,32453,World,0,13.05
15527,6555,Americas,1,45.0
15528,38940,Americas,1,11.95
15529,26377,Europe,4,20.62
15530,30887,World,0,22.23
15531,39243,Americas,1,43.89
15532,39569,Military,3,7.35
15533,10124,Europe,4,
15534,9384,Military,3,
15535,21707,Military,3,
15536,37358,Ancient Civilizations,7,13.81
15537,11753,Americas,1,14.4
15538,5699,Americas,1,19.04
15539,15337,Americas,1,5.99
15540,4070,Americas,1,
15541,4149,Americas,1,15.11
15542,912,Asia,2,
15543,4840,Military,3,17.74
15544,26503,Americas,1,
15545,7129,World,0,
15546,18286,World,0,53.21
15547,12493,Americas,1,19.79
15548,7603,Europe,4,20.4
15549,26192,Military,3,29.95
15550,6075,Americas,1,
15551,24412,Americas,1,13.36
15552,33459,Americas,1,9.89
15553,26313,Asia,2,35.0
15554,30430,Americas,1,
15555,1035,Europe,4,19.88
15556,9744,World,0,
15557,16380,Americas,1,6.95
15558,19260,Americas,1,13.27
15559,37824,Europe,4,18.95
15560,8,Asia,2,20.38
15561,16658,Americas,1,25.76
15562,23950,World,0,35.0
15563,16435,Americas,1,15.66
15564,36242,Military,3,15.98
15565,40351,World,0,14.76
15566,8387,World,0,
15567,11196,Americas,1,21.99
15568,8762,Military,3,6.97
15569,31306,World,0,24.0
15570,26994,Europe,4,34.95
15571,22720,Americas,1,37.19
15572,26551,Americas,1,
15573,13692,Military,3,18.79
15574,35939,Europe,4,35.0
15575,27016,Americas,1,9.13
15576,16113,Americas,1,11.95
15577,17526,Americas,1,30.72
15578,28958,Military,3,23.82
15579,25660,World,0,
15580,3522,Americas,1,22.02
15581,9799,Americas,1,
15582,1680,Asia,2,34.95
15583,25101,Military,3,27.82
15584,7261,Americas,1,7.8
15585,8994,Military,3,
15586,41508,Americas,1,6.75
15587,31725,World,0,26.02
15588,31298,World,0,
15589,25937,World,0,17.99
15590,13369,Americas,1,16.19
15591,17366,Americas,1,14.14
15592,10044,Americas,1,10.46
15593,4742,Asia,2,18.94
15594,19635,Americas,1,35.37
15595,15800,Americas,1,
15596,651,Americas,1,11.94
15597,17479,Americas,1,
15598,7992,Americas,1,7.97
15599,13950,World,0,14.95
15600,27655,Military,3,30.0
15601,24581,Military,3,
15602,26110,Military,3,34.33
15603,715,World,0,9.83
15604,24778,Americas,1,
15605,15575,World,0,24.88
15606,5383,World,0,8.25
15607,8553,World,0,
15608,6790,World,0,17.31
15609,22866,Americas,1,21.95
15610,9607,Americas,1,16.46
15611,25018,Military,3,24.95
15612,40502,Americas,1,19.23
15613,24289,Americas,1,
15614,33935,Americas,1,11.55
15615,2514,World,0,
15616,16133,Military,3,10.25
15617,8497,Americas,1,
15618,21065,Americas,1,18.96
15619,33376,Americas,1,19.36
15620,33721,Americas,1,29.95
15621,38648,Military,3,24.33
15622,21746,Americas,1,17.95
15623,23230,Americas,1,11.21
15624,8255,Americas,1,
15625,31806,Americas,1,27.32
15626,4497,Americas,1,23.54
15627,38589,Military,3,16.09
15628,35319,World,0,18.0
15629,10038,Americas,1,8.81
15630,8910,Europe,4,
15631,35973,Military,3,29.95
15632,20571,Americas,1,19.27
15633,7671,Americas,1,14.52
15634,30813,Military,3,42.08
15635,36053,Ancient Civilizations,7,17.68
15636,30292,Americas,1,16.11
15637,24453,Americas,1,6.95
15638,38958,Americas,1,18.95
15639,24249,Americas,1,
15640,18988,Americas,1,
15641,30228,Americas,1,15.0
15642,36032,World,0,14.9
15643,13319,Americas,1,21.99
15644,18776,Military,3,9.85
15645,5554,Americas,1,9.29
15646,18349,Americas,1,
15647,9251,World,0,25.49
15648,12474,Americas,1,21.99
15649,24768,Americas,1,
15650,17120,Americas,1,14.96
15651,35766,Americas,1,7.05
15652,17237,Americas,1,
15653,22324,Military,3,
15654,37970,Military,3,29.11
15655,2156,World,0,
15656,7467,Americas,1,15.32
15657,40961,World,0,
15658,27459,Europe,4,16.95
15659,11680,Americas,1,19.79
15660,16604,Asia,2,14.59
15661,28445,Americas,1,20.46
15662,19120,Americas,1,19.95
15663,1857,Europe,4,21.44
15664,26389,Americas,1,57.0
15665,13297,Americas,1,21.99
15666,14600,Europe,4,49.95
15667,28728,Americas,1,29.95
15668,13766,Americas,1,34.94
15669,25400,Americas,1,20.84
15670,2495,Europe,4,
15671,39227,Americas,1,
15672,17531,Americas,1,31.38
15673,3478,Ancient Civilizations,7,41.0
15674,39046,Americas,1,28.36
15675,33929,World,0,61.93
15676,19746,World,0,42.09
15677,22281,Americas,1,22.47
15678,12749,Americas,1,21.99
15679,22637,Americas,1,
15680,4987,Historical Study & Educational Resources,9,26.0
15681,41100,Americas,1,6.34
15682,7520,Americas,1,
15683,36301,Military,3,17.14
15684,38522,Europe,4,17.95
15685,14672,Americas,1,13.56
15686,32554,Americas,1,
15687,24092,Americas,1,19.99
15688,20705,Americas,1,26.95
15689,6140,Military,3,
15690,30058,Americas,1,18.0
15691,21716,Military,3,
15692,3135,Americas,1,
15693,39722,Africa,6,49.5
15694,29914,Military,3,10.97
15695,41113,Americas,1,30.0
15696,5431,Americas,1,
15697,19777,World,0,25.92
15698,3319,World,0,
15699,40288,Military,3,59.99
15700,32009,World,0,39.1
15701,36309,Americas,1,7.21
15702,40538,Americas,1,19.95
15703,17287,Americas,1,22.9
15704,10743,Americas,1,
15705,30599,Military,3,
15706,35801,Americas,1,15.84
15707,20867,Americas,1,
15708,7842,World,0,
15709,21553,Americas,1,54.96
15710,34213,Americas,1,19.63
15711,37072,Military,3,18.38
15712,14720,Military,3,14.44
15713,38925,Americas,1,13.89
15714,17382,Americas,1,
15715,32674,Americas,1,
15716,6020,Europe,4,4.72
15717,22514,Americas,1,19.23
15718,27702,Americas,1,7.72
15719,23890,Americas,1,12.99
15720,10822,World,0,34.95
15721,25598,Americas,1,34.95
15722,13085,Americas,1,21.99
15723,34232,Americas,1,16.15
15724,39583,World,0,
15725,18012,Americas,1,
15726,4424,Americas,1,
15727,27410,World,0,14.95
15728,199,Europe,4,
15729,4560,World,0,17.77
15730,20761,Americas,1,7.23
15731,4910,Americas,1,14.01
15732,8236,World,0,
15733,27072,Australia & Oceania,10,
15734,22382,Europe,4,30.0
15735,30787,Europe,4,
15736,38881,Military,3,
15737,29887,Military,3,8.95
15738,37898,Europe,4,19.63
15739,30503,Americas,1,20.0
15740,38789,Military,3,28.46
15741,17319,World,0,22.65
15742,15238,Americas,1,
15743,13762,Americas,1,
15744,15603,World,0,24.82
15745,32066,Americas,1,18.54
15746,12105,Americas,1,20.72
15747,33990,Americas,1,9.94
15748,29037,Americas,1,16.32
15749,25050,Americas,1,28.99
15750,15609,World,0,11.88
15751,31466,Americas,1,17.21
15752,29604,Americas,1,18.95
15753,8297,Americas,1,
15754,31303,World,0,
15755,8805,Americas,1,9.98
15756,17782,Americas,1,
15757,29221,Military,3,33.13
15758,407,Americas,1,25.0
15759,8538,Africa,6,24.46
15760,1945,World,0,
15761,7469,World,0,15.94
15762,32052,Americas,1,30.0
15763,568,Historical Study & Educational Resources,9,15.0
15764,38976,Americas,1,14.99
15765,37857,Europe,4,40.51
15766,39597,Military,3,
15767,13837,Military,3,19.95
15768,23832,Europe,4,5.98
15769,14759,Americas,1,24.99
15770,1357,Ancient Civilizations,7,
15771,27505,Americas,1,37.85
15772,21157,Americas,1,34.95
15773,19685,Americas,1,39.95
15774,29186,Military,3,12.19
15775,35031,Americas,1,14.95
15776,20913,Asia,2,60.3
15777,32942,Asia,2,24.73
15778,16823,Military,3,7.98
15779,12917,Americas,1,21.99
15780,39670,Americas,1,17.58
15781,1414,Military,3,14.98
15782,28832,Americas,1,22.84
15783,11681,Americas,1,21.99
15784,12166,Americas,1,21.99
15785,36365,Ancient Civilizations,7,12.92
15786,34887,Military,3,27.06
15787,40173,Military,3,
15788,19126,Americas,1,29.95
15789,36660,Military,3,18.95
15790,8992,Americas,1,
15791,31173,Americas,1,
15792,10761,Americas,1,18.52
15793,18699,World,0,8.5
15794,8336,Africa,6,22.36
15795,23329,Russia,5,
15796,19204,Americas,1,18.95
15797,34914,Americas,1,40.31
15798,25059,Americas,1,19.99
15799,33468,Americas,1,
15800,1050,Americas,1,
15801,18623,Military,3,7.85
15802,24257,Americas,1,17.64
15803,20394,Americas,1,14.29
15804,32180,World,0,9.97
15805,33052,Americas,1,14.28
15806,9704,Europe,4,35.0
15807,38196,Military,3,
15808,23436,Americas,1,12.22
15809,35882,Americas,1,32.98
15810,14813,Military,3,38.25
15811,25581,Military,3,
15812,7542,Americas,1,12.99
15813,35790,Americas,1,
15814,5803,Asia,2,99.99
15815,13555,Americas,1,21.99
15816,39491,Americas,1,12.7
15817,3064,World,0,
15818,544,Americas,1,9.26
15819,37996,Ancient Civilizations,7,24.54
15820,35014,Military,3,12.95
15821,1887,Europe,4,
15822,27891,World,0,
15823,39113,Americas,1,8.27
15824,10010,World,0,
15825,15956,Americas,1,
15826,32488,Middle East,8,
15827,17511,Americas,1,
15828,35557,Americas,1,19.99
15829,37016,Military,3,19.95
15830,41124,Americas,1,
15831,34242,Americas,1,19.99
15832,34156,Americas,1,
15833,37081,Military,3,20.46
15834,9502,Americas,1,
15835,27450,Americas,1,14.82
15836,36959,Americas,1,9.95
15837,9655,Europe,4,23.74
15838,28416,Americas,1,17.44
15839,30334,Americas,1,14.95
15840,5623,Americas,1,11.2
15841,25541,Americas,1,31.94
15842,24587,Americas,1,
15843,33634,Americas,1,11.53
15844,4821,Americas,1,21.0
15845,32218,World,0,14.24
15846,26643,Americas,1,16.13
15847,32731,Americas,1,16.95
15848,25980,Americas,1,18.46
15849,23477,Americas,1,
15850,23514,Military,3,60.71
15851,39453,Europe,4,33.26
15852,3417,Americas,1,
15853,40575,World,0,7.45
15854,18304,World,0,16.55
15855,16098,Americas,1,
15856,4115,Americas,1,60.0
15857,15192,Americas,1,
15858,6051,Americas,1,11.9
15859,21069,Americas,1,35.0
15860,6623,Americas,1,
15861,983,World,0,14.76
15862,12142,Americas,1,21.99
15863,9084,Americas,1,
15864,41300,Military,3,
15865,37825,Europe,4,22.95
15866,13683,Americas,1,5.89
15867,33962,Americas,1,26.07
15868,24572,Americas,1,14.2
15869,25850,Americas,1,20.0
15870,12680,Americas,1,21.99
15871,18804,Americas,1,
15872,23444,World,0,15.38
15873,33173,Americas,1,17.3
15874,36052,Historical Study & Educational Resources,9,8.42
15875,13710,Americas,1,29.65
15876,12206,Americas,1,21.99
15877,37115,Military,3,27.72
15878,25812,Americas,1,13.95
15879,17566,Americas,1,19.94
15880,34165,Americas,1,10.86
15881,7104,World,0,
15882,20264,Americas,1,25.46
15883,2662,World,0,
15884,7255,Military,3,24.0
15885,10824,Americas,1,18.95
15886,21450,World,0,19.22
15887,26885,Americas,1,
15888,31176,Americas,1,
15889,35576,Americas,1,19.99
15890,820,World,0,10.5
15891,29236,Ancient Civilizations,7,24.19
15892,16552,Americas,1,
15893,10475,Americas,1,23.98
15894,32937,Americas,1,49.77
15895,22939,Americas,1,19.95
15896,10408,World,0,18.0
15897,21272,World,0,
15898,5210,World,0,13.0
15899,20443,Americas,1,
15900,39708,Europe,4,10.49
15901,15869,World,0,24.95
15902,33873,World,0,24.99
15903,16046,World,0,
15904,29367,Americas,1,
15905,7786,Americas,1,9.99
15906,35221,World,0,18.79
15907,26022,Middle East,8,45.95
15908,19098,Americas,1,
15909,20964,World,0,24.0
15910,6003,Europe,4,12.94
15911,9390,Americas,1,
15912,39642,Americas,1,16.48
15913,13158,Americas,1,18.56
15914,32558,Americas,1,5.49
15915,32791,Europe,4,15.33
15916,12229,Americas,1,17.29
15917,9507,Americas,1,
15918,27401,Americas,1,9.19
15919,41452,Americas,1,4.95
15920,20838,World,0,27.99
15921,39270,Americas,1,
15922,33232,World,0,20.65
15923,20570,Americas,1,25.22
15924,1822,Europe,4,13.96
15925,37417,Military,3,18.95
15926,32951,Europe,4,59.8
15927,33067,Americas,1,14.48
15928,5251,Military,3,
15929,16414,Americas,1,20.15
15930,37018,Military,3,18.95
15931,33909,Americas,1,
15932,24428,Americas,1,
15933,36843,Military,3,22.95
15934,20930,Asia,2,23.0
15935,5720,Europe,4,74.09
15936,33567,Americas,1,19.99
15937,10373,World,0,
15938,1289,Americas,1,
15939,19442,World,0,14.5
15940,23217,Americas,1,19.87
15941,10328,Military,3,
15942,17656,Americas,1,19.49
15943,15564,World,0,11.54
15944,22950,Americas,1,10.23
15945,9320,Americas,1,
15946,13135,Americas,1,19.79
15947,29436,Americas,1,16.09
15948,35233,World,0,18.95
15949,41469,Ancient Civilizations,7,13.38
15950,35167,Americas,1,14.95
15951,40142,Americas,1,12.95
15952,20352,Americas,1,36.6
15953,26077,Americas,1,13.95
15954,8218,Americas,1,
15955,11993,Americas,1,21.99
15956,25795,Military,3,15.9
15957,36515,World,0,26.61
15958,284,Asia,2,8.99
15959,23081,Americas,1,
15960,37541,Military,3,20.95
15961,5093,Ancient Civilizations,7,17.0
15962,40786,Military,3,
15963,34692,Americas,1,13.38
15964,8846,Americas,1,12.47
15965,26268,Military,3,45.97
15966,25974,Americas,1,24.95
15967,33292,Americas,1,
15968,18937,Historical Study & Educational Resources,9,
15969,12395,Americas,1,21.99
15970,1604,Americas,1,
15971,33854,Americas,1,16.95
15972,5917,Military,3,7.19
15973,17704,Americas,1,
15974,24694,Military,3,9.95
15975,8453,Americas,1,
15976,36228,Ancient Civilizations,7,25.01
15977,12483,Americas,1,19.99
15978,21221,Americas,1,24.94
15979,35129,Europe,4,16.05
15980,5187,World,0,14.38
15981,110,World,0,
15982,2338,World,0,9.07
15983,28565,Americas,1,19.79
15984,20770,Americas,1,21.24
15985,13789,Americas,1,
15986,41506,Europe,4,78.95
15987,6498,Americas,1,18.94
15988,24195,World,0,21.95
15989,9246,World,0,
15990,6025,Americas,1,28.0
15991,25700,Americas,1,11.99
15992,26787,Americas,1,
15993,10645,Americas,1,12.96
15994,41073,Americas,1,
15995,12428,Americas,1,20.38
15996,40370,Military,3,20.95
15997,19025,World,0,
15998,14861,Americas,1,
15999,25418,Americas,1,9.73
16000,31138,World,0,8.98
16001,15108,Americas,1,
16002,25057,Military,3,
16003,22476,World,0,15.0
16004,656,Ancient Civilizations,7,
16005,38899,Americas,1,9.95
16006,31363,Americas,1,
16007,9998,Americas,1,16.95
16008,28237,Americas,1,17.38
16009,21783,Military,3,
16010,23750,Military,3,
16011,29706,Americas,1,18.77
16012,16591,Asia,2,2.02
16013,23910,World,0,16.95
16014,29807,Ancient Civilizations,7,14.95
16015,28339,Americas,1,19.79
16016,7085,World,0,
16017,28248,Americas,1,21.99
16018,5456,Americas,1,
16019,20757,Americas,1,19.95
16020,25098,Military,3,36.09
16021,28375,Americas,1,17.37
16022,18999,Americas,1,55.0
16023,21428,World,0,11.16
16024,35625,Americas,1,19.99
16025,3532,Americas,1,30.0
16026,17396,Americas,1,21.38
16027,12195,Americas,1,16.41
16028,15306,Asia,2,18.98
16029,37971,Military,3,19.82
16030,20000,Americas,1,
16031,32224,Americas,1,12.95
16032,41531,Americas,1,
16033,22802,Americas,1,
16034,29874,World,0,18.83
16035,5766,Europe,4,6.21
16036,18502,Americas,1,18.0
16037,20314,Americas,1,22.46
16038,12553,Americas,1,21.99
16039,803,Americas,1,20.73
16040,29989,Military,3,9.97
16041,2784,World,0,
16042,12753,Americas,1,21.99
16043,38260,Europe,4,
16044,13096,Americas,1,21.99
16045,19393,Europe,4,47.5
16046,36184,Military,3,43.67
16047,27685,Ancient Civilizations,7,42.69
16048,10883,Americas,1,50.33
16049,23747,Asia,2,
16050,29368,Americas,1,
16051,7047,World,0,13.56
16052,230,Europe,4,10.02
16053,202,Ancient Civilizations,7,10.84
16054,23157,Asia,2,7.0
16055,34805,Military,3,19.11
16056,7690,Americas,1,8.34
16057,28319,Americas,1,19.27
16058,28862,Americas,1,39.94
16059,2334,Americas,1,
16060,13607,Americas,1,21.99
16061,1489,Americas,1,13.6
16062,38694,Europe,4,19.95
16063,20759,Americas,1,
16064,20840,World,0,
16065,36537,Military,3,
16066,35520,Americas,1,19.99
16067,6383,Americas,1,4.98
16068,9214,World,0,19.29
16069,29028,Europe,4,15.47
16070,18778,Military,3,16.9
16071,22413,Americas,1,
16072,9558,Americas,1,
16073,8688,Australia & Oceania,10,80.88
16074,19860,Americas,1,55.0
16075,15246,Americas,1,
16076,7417,Americas,1,18.0
16077,25413,Asia,2,
16078,26121,Americas,1,12.5
16079,31188,Americas,1,18.95
16080,8628,Europe,4,15.49
16081,10894,Americas,1,
16082,23626,Military,3,9.95
16083,38691,Europe,4,19.95
16084,21522,World,0,4.74
16085,20233,Americas,1,49.95
16086,37371,Europe,4,
16087,36310,Military,3,16.16
16088,15475,World,0,23.0
16089,14752,Military,3,39.46
16090,18525,Military,3,8.97
16091,38544,Military,3,16.12
16092,31504,Americas,1,26.42
16093,31666,Asia,2,16.77
16094,31974,Military,3,
16095,4256,Americas,1,18.79
16096,24852,Americas,1,
16097,4907,Americas,1,18.99
16098,22582,Europe,4,19.95
16099,14897,Americas,1,
16100,14383,Ancient Civilizations,7,36.1
16101,15461,World,0,49.0
16102,18488,Americas,1,14.7
16103,17436,Americas,1,46.95
16104,33970,Americas,1,24.75
16105,367,Americas,1,
16106,32807,World,0,
16107,40113,Americas,1,26.95
16108,35720,Americas,1,22.15
16109,25585,World,0,10.55
16110,14216,Americas,1,
16111,18616,Americas,1,21.07
16112,9459,Americas,1,78.78
16113,21197,Americas,1,65.51
16114,17859,Americas,1,16.12
16115,13020,Americas,1,19.79
16116,40297,Military,3,29.99
16117,8319,Americas,1,
16118,7554,Americas,1,28.63
16119,11623,Americas,1,19.79
16120,12754,Americas,1,21.99
16121,35370,Americas,1,19.99
16122,25630,Military,3,10.3
16123,22098,Americas,1,9.04
16124,21743,Europe,4,14.51
16125,35420,Americas,1,17.7
16126,35597,Americas,1,19.99
16127,21327,Americas,1,16.39
16128,456,World,0,22.04
16129,35077,Americas,1,11.86
16130,28265,Americas,1,18.55
16131,15665,World,0,18.03
16132,28123,Americas,1,18.66
16133,14544,Americas,1,24.95
16134,25524,Americas,1,8.74
16135,23391,Americas,1,
16136,27383,Americas,1,37.5
16137,1805,World,0,
16138,31445,World,0,14.95
16139,18114,World,0,22.95
16140,32617,Americas,1,14.45
16141,39487,Military,3,
16142,24097,Military,3,4.49
16143,30,Military,3,20.0
16144,13609,Americas,1,21.99
16145,34405,Americas,1,21.99
16146,37292,Historical Study & Educational Resources,9,21.57
16147,13137,Americas,1,12.86
16148,12660,Americas,1,21.99
16149,24352,Asia,2,
16150,15518,World,0,
16151,8306,Americas,1,
16152,3162,Americas,1,
16153,13159,Americas,1,21.04
16154,11690,Americas,1,21.99
16155,38655,Europe,4,17.95
16156,16356,Americas,1,25.0
16157,15834,World,0,
16158,13339,Americas,1,5.49
16159,18331,Americas,1,
16160,33526,Americas,1,19.99
16161,14731,Military,3,79.99
16162,26294,Americas,1,29.99
16163,1005,Middle East,8,61.06
16164,2700,World,0,
16165,3617,World,0,
16166,32176,World,0,8.27
16167,33164,Americas,1,
16168,22271,Americas,1,16.95
16169,35347,Americas,1,14.57
16170,39512,Europe,4,
16171,27059,Americas,1,16.0
16172,9112,Americas,1,
16173,3695,Americas,1,35.0
16174,41448,Americas,1,
16175,9105,Americas,1,
16176,28304,Americas,1,15.71
16177,4171,Americas,1,
16178,4687,World,0,9.27
16179,17109,Americas,1,19.95
16180,12590,Americas,1,19.99
16181,2386,World,0,
16182,299,Americas,1,24.99
16183,20444,Americas,1,
16184,7587,World,0,2.91
16185,31012,World,0,22.86
16186,25513,Military,3,26.75
16187,21829,Military,3,12.7
16188,7124,World,0,
16189,27968,Americas,1,11.68
16190,3305,Americas,1,32.0
16191,536,World,0,11.86
16192,29399,Americas,1,22.99
16193,1840,World,0,22.35
16194,3778,Americas,1,
16195,10602,Military,3,15.95
16196,17912,Americas,1,
16197,18137,Americas,1,
16198,1718,Americas,1,
16199,36050,World,0,
16200,14787,Americas,1,16.99
16201,27204,Americas,1,19.88
16202,28492,Americas,1,21.99
16203,36074,Military,3,9.52
16204,9020,Asia,2,16.99
16205,10739,Military,3,35.1
16206,964,Military,3,4.5
16207,18410,Europe,4,11.99
16208,13913,Americas,1,8.4
16209,22148,Americas,1,40.8
16210,36784,Military,3,18.95
16211,36001,Americas,1,20.53
16212,30012,Ancient Civilizations,7,14.95
16213,22134,Americas,1,15.2
16214,7839,Americas,1,
16215,39451,Asia,2,43.59
16216,21385,World,0,22.22
16217,1581,World,0,17.28
16218,38604,Military,3,
16219,18769,Europe,4,19.95
16220,16694,Americas,1,
16221,31179,Americas,1,7.0
16222,35799,Americas,1,17.73
16223,10953,Americas,1,34.95
16224,33608,Americas,1,35.7
16225,2566,World,0,
16226,24129,Military,3,25.94
16227,6202,Americas,1,8.37
16228,14272,Australia & Oceania,10,12.98
16229,3919,Americas,1,
16230,31514,World,0,15.21
16231,17501,Americas,1,19.95
16232,34452,Americas,1,15.55
16233,2183,Americas,1,
16234,24614,Europe,4,
16235,10319,Military,3,
16236,38862,World,0,
16237,16807,Americas,1,25.03
16238,9570,Americas,1,27.49
16239,29864,Americas,1,16.99
16240,27409,Military,3,20.99
16241,379,Americas,1,28.86
16242,289,Americas,1,50.97
16243,33498,Americas,1,19.99
16244,8029,Europe,4,24.07
16245,35122,Historical Study & Educational Resources,9,13.59
16246,219,Europe,4,27.95
16247,38473,Americas,1,
16248,4167,Americas,1,16.95
16249,30288,Europe,4,21.2
16250,36376,Military,3,17.99
16251,26560,Americas,1,
16252,8670,Europe,4,23.85
16253,17305,Americas,1,
16254,6635,Americas,1,29.95
16255,3483,World,0,16.77
16256,15770,World,0,22.84
16257,19240,Americas,1,15.29
16258,37009,Europe,4,17.57
16259,34823,Europe,4,20.78
16260,19979,Americas,1,25.15
16261,17554,Americas,1,19.21
16262,36588,Europe,4,19.1
16263,7488,Military,3,22.67
16264,13875,Asia,2,9.14
16265,13564,Americas,1,21.99
16266,26453,World,0,46.99
16267,28459,Americas,1,17.39
16268,10833,Americas,1,29.95
16269,10205,Military,3,13.54
16270,26273,Military,3,33.33
16271,36100,Europe,4,17.95
16272,41337,Military,3,52.23
16273,1540,Americas,1,20.0
16274,37635,Americas,1,21.95
16275,4125,Americas,1,
16276,25197,Americas,1,
16277,28050,Americas,1,19.79
16278,36790,Military,3,18.95
16279,12052,Americas,1,19.79
16280,15020,Americas,1,25.6
16281,29690,World,0,12.0
16282,13741,Americas,1,38.0
16283,4976,Military,3,18.01
16284,34706,World,0,10.37
16285,21671,Europe,4,14.41
16286,26338,Americas,1,19.05
16287,3371,Americas,1,21.86
16288,2463,World,0,11.03
16289,11987,Americas,1,21.99
16290,24799,Americas,1,25.26
16291,20267,Americas,1,60.03
16292,32458,Military,3,
16293,25971,Americas,1,25.0
16294,25213,Americas,1,
16295,15351,World,0,21.65
16296,29141,Europe,4,16.61
16297,40547,World,0,
16298,23887,Americas,1,15.95
16299,29642,Europe,4,
16300,5545,Europe,4,17.97
16301,23980,World,0,17.67
16302,24731,Americas,1,7.52
16303,5014,Americas,1,13.95
16304,30010,Americas,1,
16305,2471,Ancient Civilizations,7,129.51
16306,7262,Military,3,49.79
16307,22349,Military,3,
16308,13539,Americas,1,21.99
16309,30018,World,0,18.65
16310,31748,Americas,1,
16311,36198,Military,3,22.83
16312,9646,World,0,26.8
16313,33511,Americas,1,14.99
16314,701,World,0,14.99
16315,39303,Europe,4,
16316,3544,Americas,1,9.44
16317,21297,Americas,1,15.52
16318,21477,World,0,12.93
16319,3347,World,0,31.14
16320,35215,Americas,1,17.95
16321,11388,Americas,1,16.78
16322,1714,Americas,1,
16323,24499,Asia,2,
16324,32633,Americas,1,39.95
16325,35252,Americas,1,35.71
16326,25410,World,0,
16327,37592,Europe,4,18.95
16328,9933,Americas,1,8.14
16329,7456,Americas,1,
16330,18253,World,0,18.46
16331,11380,Americas,1,21.99
16332,27252,Americas,1,15.26
16333,35377,Americas,1,19.4
16334,33449,Americas,1,
16335,41008,Americas,1,
16336,26845,Americas,1,20.0
16337,37149,Europe,4,
16338,18175,Americas,1,10.97
16339,2583,World,0,
16340,37141,Military,3,17.95
16341,9233,World,0,31.67
16342,12951,Americas,1,21.99
16343,37237,Military,3,24.95
16344,1729,Americas,1,
16345,6916,Americas,1,29.95
16346,29563,Military,3,12.95
16347,38465,Military,3,14.95
16348,3971,Military,3,
16349,16889,Americas,1,8.89
16350,19024,Americas,1,39.95
16351,2559,World,0,
16352,19132,Americas,1,6.28
16353,6180,Americas,1,9.79
16354,37161,Military,3,18.95
16355,3503,Americas,1,
16356,3366,World,0,13.28
16357,35365,Americas,1,15.06
16358,2684,Europe,4,
16359,39733,Military,3,51.73
16360,21018,Americas,1,29.95
16361,21858,Americas,1,50.07
16362,4935,Americas,1,12.9
16363,18085,Americas,1,
16364,29908,Military,3,14.99
16365,20794,Americas,1,
16366,12410,Americas,1,21.99
16367,31000,World,0,14.64
16368,16707,Military,3,9.95
16369,25771,Americas,1,14.0
16370,36471,Military,3,29.02
16371,24131,Military,3,39.94
16372,9456,Military,3,
16373,13559,Americas,1,21.99
16374,18468,Americas,1,36.72
16375,39323,Americas,1,
16376,18568,Africa,6,24.95
16377,41298,Americas,1,
16378,7940,Americas,1,8.78
16379,18887,Americas,1,
16380,25237,Americas,1,126.56
16381,12764,Americas,1,21.99
16382,9509,Americas,1,25.13
16383,25450,Middle East,8,16.19
16384,32421,Americas,1,
16385,31602,Americas,1,16.99
16386,5284,Asia,2,
16387,14638,Americas,1,19.99
16388,28880,World,0,26.67
16389,24113,Military,3,
16390,31578,Americas,1,25.1
16391,3334,World,0,19.23
16392,27158,Americas,1,19.96
16393,34722,Europe,4,
16394,15276,Americas,1,27.96
16395,15528,World,0,12.37
16396,25299,Americas,1,5.49
16397,2171,Americas,1,
