paperId,title,year,venue,citationCount,similarity,buckets,authors,tldr,found_via,abstract_preview,already_cited
a3ea460462e5b789142ef8bdaa24865731dca177,"NeuronSoup: Evolving Asynchronous, Shared-Neuron Temporal Graphs without Backpropagation",2026,arXiv.org,0,0.7681,F,Subodh Kalia,unavailable,NAS_ZophLe:citations,"We present NeuronSoup, a neural computation architecture that replaces synchronous layer-by-layer processing with asynchronous, delay-mediated signal propagation through a pool of shared neurons. Each",no
2d60e49ae17e5c403ea851916c70c8f5cb816281,AutoGSR: Neural Architecture Search for Graph-based Session Recommendation,2022,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,32,0.768,D,Jingfan Chen; Guanghui Zhu; Haojun Hou; C. Yuan; Y. Huang,unavailable,AutoML_graph:citations,"Session-based recommendation aims to predict next click action (e.g., item) of anonymous users based on a fixed number of previous actions. Recently, Graph Neural Networks (GNNs) have shown superior p",no
709fe6e954b8d1ba3b0fb4d9d0044985ec6f7a9e,"Latent Graph Structure Learning for Service-Oriented Complex Network: Task Definition, Data Simulation, and Applications in Service Ecosystem",2025,2025 IEEE International Conference on Web Services (ICWS),0,0.768,A,Tianyu Jiang; Zhong-Jie Wang; Ming-Yi Liu,unavailable,GSL_IDGL:citations,"In service-oriented systems, complex architectures frequently exhibit latent patterns that can be effectively represented by graph-based structures. For instance, an industrial ecosystem consists of i",no
9f66b086d0c26d05445691c8f703bd85b63c8a34,Evaluating knowledge graph enhanced retrieval augmented generation for automated functional requirements extraction,2026,New Trends in Computer Sciences,0,0.7676,C,D. S. Rathnayake; Asta Slotkienė,unavailable,LightRAG:citations,The automation of requirements engineering using large language models offers significant potential for efficiency but struggles with hallucinations and a lack of domain-specific precision in highly r,no
f5252075bb34666863cd01cc82c2d941d4ffe6c6,Robust Graph Convolutional Networks Against Adversarial Attacks,2019,Knowledge Discovery and Data Mining,573,0.7673,F,Dingyuan Zhu; Ziwei Zhang; Peng Cui; Wenwu Zhu,unavailable,GSL_ProGNN:references,"Graph Convolutional Networks (GCNs) are an emerging type of neural network model on graphs which have achieved state-of-the-art performance in the task of node classification. However, recent studies ",no
d7b374458d5ca45cffe8d6d37208d7746d0f1806,MEGA: Self-Evolving Agent Optimization Infrastructure via Wisdom Graph,2026,unavailable,0,0.7672,F,J. Lee; Kyu Ho Lee; Gwang Hoon Yoo,unavailable,GraphRAG:citations,"As coding agents increasingly handle implementation, the central challenge shifts from building individual agents to building an infrastructure that systematically improves them. Current approaches op",no
5694e46284460a648fe29117cbc55f6c9be3fa3c,Densely Connected Convolutional Networks,2016,Computer Vision and Pattern Recognition,44935,0.7672,F,Gao Huang; Zhuang Liu; Kilian Q. Weinberger,unavailable,NAS_ZophLe:references,"Recent work has shown that convolutional networks can be substantially deeper, more accurate, and efficient to train if they contain shorter connections between layers close to the input and those clo",no
f8c5c4e755ebec699a406ce2407f7fc6d9939ab5,LLMCBR: Large Language Model-based Multi-View and Multi-Grained Learning for Bundle Recommendation,2025,International Conference on Information and Knowledge Management,2,0.7671,F,Shiqin Liu; Chaozhuo Li; Minjun Zhao; Litian Zhang; Jiajun Bu,unavailable,"CS-TAG:citations,GLEM:citations",The exploration of bundle recommendation has garnered significant attention for its potential to enhance user experience and augment business sales. Previous research in this domain has primarily focu,no
ecfa6095cbb4ed5608380bd7fb65523fed605521,Time-Series and Social-Media Threat Analytics over a Deployed Cyber-Threat Knowledge Graph,2026,Information,0,0.7671,F,Kalin Kopanov; K. Dineva; Ivaylo Keremidarski; Velizar Varbanov; Vitalii Toderian; Petrica Butusina; A. Damian,unavailable,GraphRAG:citations,"Security teams decide which vulnerabilities to patch first, which alerts to trust, and whether social media warns of new threats earlier than the official feeds. We answer these questions by directly ",no
dc80999d947c67231d05470c83202b426ef73418,Managing the Unmanageable: Multimodal Artificial Intelligence for Unstructured Data Management and Analysis,2026,Digital,0,0.7669,T,Chong-Ho Yu; Nino Miljkovic; Zhaoyang Wang,unavailable,GraphRAG:citations,"Today, data are no longer confined to numerical values arranged in row-by-column matrices or stored neatly within relational databases. One of the defining characteristics of big data is its high vari",no
e9de741e7b2d971b70d3b3a3fd00d58ed805c6f6,From 0-to-1 to 1-to-N: Reproducible Engineering Evidence for MetaAI Recursive Self-Design,2026,arXiv.org,0,0.7668,F,Dun Li; Jiatao Li; Hongzhi Li,unavailable,NAS_ZophLe:citations,"Recursive self-design refers to AI-assisted modification of the mechanisms by which an AI system is built, evaluated, and improved. This paper treats MetaAI not as a mature paradigm, but as a working ",no
188e4015ea1a4efcd7015ef6071a24bcf8a27a13,Harness the Memory: A Holistic Evaluation of Memory Substrates in Memory Agents,2026,unavailable,0,0.7667,F,Wei-Chieh Huang; Weizhi Zhang; Yu-Chen Wu; Yankai Chen; E. Jiang; Wooseong Yang; Yiwei Yang; Henry Peng Zou; Han-Rong Zhang; Y. Wu; Haolun Wu; Kai-Wei Chang; Philip S. Yu; Xue Liu; Aylin Caliskan,unavailable,LightRAG:citations,"Memory is becoming core infrastructure for long-horizon LLM agents, yet existing evaluations offer limited guidance on which memory substrate, namely the underlying medium in which memory is represent",no
d1406af06b6b1f1c5904ec0b64213b81cb6d4ec4,Consensus-gated Multi-Agent Neural Architecture Search for Seismic Fault Segmentation,2026,unavailable,0,0.7663,D,Shehram Baig; Ahmad Mustafa,unavailable,NAS_ZophLe:citations,Neural networks for seismic fault segmentation are often borrowed from computer vision and medical imaging domains where they train under relatively much larger labeled data resources. Optimizing thei,no
3d3719c67a230e999eca5f00c3613d549466c894,Harnessing Trust in Directed Graphs: Redefining Robustness of Graph Learning,2026,ACM Transactions on Knowledge Discovery from Data,0,0.7662,F,Zhi-Chao Hou; Xitong Zhang; Wei Wang; Charu C. Aggarwal; Xiaorui Liu,unavailable,GSL_ProGNN:citations,"Existing research on robust Graph Neural Networks (GNNs) focuses predominantly on undirected graphs, overlooking the trustworthiness inherent in the link directions of directed graphs. In this work, w",no
e146e061916fe82a0ed13fef67b4ecda2f67455b,CDS4RAG: Cyclic Dual-Sequential Hyperparameter Optimization for RAG,2026,Proceedings of the Thirty-Fifth International Joint Conference on Artificial Intelligence,2,0.7661,F,Peng Chen; Taolue Chen,unavailable,LightRAG:citations,"Retrieval-Augmented Generation (RAG) is sensitive to the vast hyperparameters of the retriever and generator, yet optimizing them using given queries remains a challenging task due to the complex hype",no
13a709e16ce00fc6529659561a4b8c5a7b2b3e70,MF-GSLAE: A Multi-Factor User Representation Pre-Training Framework for Dual-Target Cross-Domain Recommendation,2024,ACM Trans. Inf. Syst.,16,0.766,A,Hao Wang; Mingjia Yin; Luankang Zhang; Sirui Zhao; Enhong Chen,unavailable,GSL_IDGL:citations,"Recently, the dual-target cross-domain recommendation has been an emerging research problem, which aims to improve the performances of both source and target domains by transferring the preferences of",no
df2b0e26d0599ce3e70df8a9da02e51594e0e992,BERT: Pre-training of Deep Bidirectional Transformers for Language Understanding,2019,North American Chapter of the Association for Computational Linguistics,121279,0.7659,F,Jacob Devlin; Ming-Wei Chang; Kenton Lee; Kristina Toutanova,unavailable,"GLEM:references,TAPE:references,UltraTAG:references","We introduce a new language representation model called BERT, which stands for Bidirectional Encoder Representations from Transformers. Unlike recent language representation models (Peters et al., 201",no
aad27d91906323ebab68f52aa8707e2451992492,Behavior Importance-Aware Graph Neural Architecture Search for Cross-Domain Recommendation,2025,AAAI Conference on Artificial Intelligence,7,0.7657,D,Chendi Ge; Xin Wang; Ziwei Zhang; Yi Qin; Hong Chen; Haiyang Wu; Yang Zhang; Yuekui Yang; Wenwu Zhu,unavailable,AutoML_graph:citations,Cross-domain recommendation (CDR) mitigates data sparsity and cold-start issues in recommendation systems. While recent CDR approaches using graph neural networks (GNNs) capture complex user-item inte,no
19279c721a75307232fa5a67facbc6561b9eaaac,Adversarial Augmentation With Maximum Discrepancy for Graph Contrastive Learning,2026,IEEE Transactions on Neural Networks and Learning Systems,1,0.7656,F,Chunchun Chen; Xing Wei; Yuxing Zhang; Wei Ye,unavailable,GSL_ProGNN:citations,Graph contrastive learning (GCL) has achieved remarkable success in graph self-supervised learning (SSL) through an augmenting-contrasting paradigm. Existing augmentation strategies typically generate,no
b094b439c33da035489be55b69ffef72db682b51,Counterfactual GraphLIME-Enabled Explainable Adversarial Defense for Graph-Based Intrusion Detection Using Residual GAN-FGSM Framework,2025,IEEE International Conference on High Performance Computing and Communications,0,0.7656,F,Shagufta Henna,unavailable,GSL_ProGNN:citations,"Graph-based Intrusion Detection Systems (IDS) based on Graph Neural Networks (GNNs) such as GCNs and GATs, have demonstrated significant effectiveness in identifying malicious network traffic. However",no
ff67d21692e11cb73779da9b0f63e774e2cf4574,Multi-Modal Hierarchical Retrieval-Augmented Generation for Document Question Answering,2026,Proceedings of the 32nd ACM SIGKDD Conference on Knowledge Discovery and Data Mining V.2,0,0.7654,F,Jia-Yuan Wang; Jie Lian; Fu Zhao; Zhenghong Lin; Hong-Rong Chen; Shiping Wang,unavailable,LightRAG:citations,The Document Question Answering (DocQA) task necessitates the synergistic interpretation of visual and textual information embedded within documents. Although Retrieval-Augmented Generation (RAG) has ,no
659bf9ce7175e1ec266ff54359e2bd76e0b7ff31,Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,2020,Neural Information Processing Systems,18497,0.7653,F,Patrick Lewis; Ethan Perez; Aleksandara Piktus; F. Petroni; Vladimir Karpukhin; Naman Goyal; Heinrich Kuttler; M. Lewis; Wen-tau Yih; Tim Rocktäschel; Sebastian Riedel; Douwe Kiela,unavailable,GraphRAG:references,"Large pre-trained language models have been shown to store factual knowledge in their parameters, and achieve state-of-the-art results when fine-tuned on downstream NLP tasks. However, their ability t",no
07a86eef67711a095f4e9416aae9b292fca752d3,Efficient Graph Representation With Anchor-Graph Transformer,2026,IEEE Transactions on Artificial Intelligence,1,0.7652,F,Zi-Yan Zhang; Fei Xu; Bo Jiang; Jinhui Tang,unavailable,GSL_ProGNN:citations,"To alleviate the local receptive issue of graph convolutional network (GCN), transformers have been exploited to capture the long-range dependence of nodes for graph data representation and learning. ",no
4e80a74556bc663d08ea146f48b5d0a3d076e9a5,SpecMind: Enabling Spectrum Intelligence via Multi-Agent Hybrid Retrieval-Augmented Generation,2026,unavailable,0,0.7649,F,S. Dong; Bingyan Lu; Makayla Kienlen; J. N. Laneman; Cong Shen,unavailable,GraphRAG:citations,"The exponential growth of wireless devices is driving unprecedented spectrum demand, pushing spectrum management toward more fine-grained decisions across space, time, and device constraints. As a res",no
1aa98b7dbb75ff2a11a681843dad8e4429acc817,Approximate Bilevel Graph Structure Learning for Histopathology Image Classification,2025,IEEE Access,2,0.7648,A,Sudipta Paul; A. W. Lund; G. Jour; Iman Osman; B. Yener,unavailable,GSL_ProGNN:citations,"The structural and spatial arrangements of cells within tissues represent their functional states, making graph-based learning highly suitable for histopathology image analysis. Existing methods often",no
ef6acc4ce30b5863e97aa1dbd80aee33b6914875,Directory-Aware Query and Maintenance in Vector Databases,2026,arXiv.org,1,0.7646,F,Mengzhao Wang; Zheng Gong; Jingpei Hu; Jia-Jie Fu; Mao-Jia Sheng; Jun-Wen Chen; Yi-Fan Zhu,unavailable,LightRAG:citations,"Vector databases typically manage metadata as flat scalar attributes, which limits their ability to express hierarchical directory semantics commonly used to organize code repositories, enterprise doc",no
b9af98225e834e5d342835d8a805affb4d39b402,Learn When and Where to Connect: Adaptive Virtual Nodes for Dynamic Message Passing on Graphs,2026,Proceedings of the 32nd ACM SIGKDD Conference on Knowledge Discovery and Data Mining V.2,0,0.7646,F,Jaejun Lee; J. Whang,unavailable,GSL_ProGNN:citations,"While Virtual Nodes (VNs) are often utilized in Message Passing Neural Networks (MPNNs) to facilitate effective message passing, existing VN-based methods have limitations, such as constraining all no",no
dd9e3a524254de0bb87a0d0d0a145c9e3fddb8b1,An End-to-End Framework for Functionality-Embedded Provenance Graph Construction and Threat Interpretation,2026,arXiv.org,0,0.7645,A,Kushankur Ghosh; Mehar Klair; Kian Kyars; Euijin Choo; Jörg Sander,unavailable,TAPE:citations,"Provenance graphs model causal system-level interactions from logs, enabling anomaly detectors to learn normal behavior and detect deviations as attacks. However, existing approaches rely on brittle, ",no
2949c156c48464e498eed3537f5f7762420d9091,UrbanClipAtlas: A Visual Analytics Framework for Event and Scene Retrieval in Urban Videos,2026,Computer graphics forum (Print),0,0.7645,F,Joel Perca; Luis Santé; Juanpablo Heredia; J. Rulff; Cláudio T. Silva; Jorge Poco,unavailable,LightRAG:citations,    Extracting actionable insights from long‐duration urban videos is often labor‐intensive: analysts must manually sift through raw footage to pinpoint target events or uncover broader behavioral tre,no
4a8e383068e0e4c4259b48110e52248605a4be7c,Pull: Lazy Materialization of Working Memory for Stateful LLM Conversations,2026,unavailable,0,0.7643,F,Jian-Gang Chen,unavailable,GraphRAG:citations,"As LLM conversations grow to hundreds of turns, full-context injection incurs $O(N^2)$ cumulative token costs, while lossy summarization or hard truncation irreversibly discards historical state. We p",no
04111dae03cf9ad2494a6bafa53e3bbde4ba4c80,"Better Decomposition, Free Aggregation: A Synthesizer-Folding Framework for Multilingual Multi-Hop Question Answering",2026,unavailable,0,0.7643,C,Yilin Wang; Yuchun Fan; Weidong Bao; Zili Wei; Shi Feng; Tong Xiao; Zhengtao Yu; Jingbo Zhu,unavailable,GraphRAG:citations,Multilingual retrieval-augmented generation (mRAG) equips large language models with access to globally distributed external knowledge for complex multilingual question answering. Recent approaches ei,no
a5cfe78ad1c1cc37d2405fda1fb5b952cb3a3fb2,Cyber Threat Intelligence Report Generation Using Agentic AI,2026,IEEE Jordan Conference on Applied Electrical Engineering and Computing Technologies,0,0.7641,C,Omar Awajan; Sasha Abuin,unavailable,LightRAG:citations,"Cyber Threat Intelligence (CTI) reports are instrumental communication tools for keeping decision makers and cybersecurity practitioners informed about the rapidly evolving cyberspace. However, the ex",no
95d185cf40d0ab3b4c4183db74aeff69a0c7bec3,RippleMem: From Isolated Retrieval to Associative Recollection for Long-Term Agent Memory,2026,unavailable,0,0.7638,A,Jingbo Ji; Lingyi Li; Xilong Cheng; Yuhao Zhou; Wenjie Zhang; Yuting Tan; Yunxiao Qin,unavailable,GraphRAG:citations,"LLM-based agents increasingly rely on external memory to support long-horizon reasoning and interaction. However, the main bottleneck is not simply storing past experience, but recovering the right se",no
57282b9ea58dd0637bac4313525363bbe9823b59,Gated Multi-Graph Fusion via Graph Attention Networks for Alzheimer's Disease Detection,2026,arXiv.org,0,0.7637,F,Jin-Yu Li; Xiao Wei; Bin Wen; Kai Li; Yuqin Lin; Xiao-Bao Wang; Longbiao Wang; J. Dang,unavailable,GSL_IDGL:citations,"Spontaneous speech is a vital non-invasive biomarker for Alzheimer's Disease (AD), yet many systems overlook non-linear structural disruptions and clinical heterogeneity in pathological language. We p",no
81992ca11f02feeec9ffaffd2b1ee5022f80f36e,MAP-Graph: Provenance-Aware Shared Memory for Multi-Agent Workflows,2026,unavailable,6,0.7636,F,Yi-Qi Wang; Zihao Yan; Jiaqi Zhang; Zhang-Kai Wu; Mingkai Zheng; Zequn Sun; Yanming Zhu; Taotao Cai,unavailable,GraphRAG:citations,"Shared memory helps language-model agents reuse information across long workflows, yet relevant evidence may not be admissible for a particular agent or action. Because restrictions propagate through ",no
9e5a8bc1aba69f4ad1af4a2ba8df15e0bb144c36,Edge-Variational Graph Neural Networks: Harnessing Weak Ties for Enhanced Default Risk Prediction,2025,International Conference on Information and Knowledge Management,0,0.7634,F,Feng Zhang; Jian-Feng Chi; Rui-Lan Ma; Gang Chen; Rongqi Chen,unavailable,GSL_ProGNN:citations,Default risk prediction (DRP) leveraging financial relational networks (FRNs) has seen extensive application in recent years. Connection confidence within an FRN is pivotal in ensuring the efficacy of,no
cf7d3d5b8207c7ac09966bc98221eb9e7ef2c6be,LLMs Improving LLMs: Agentic Discovery for Test-Time Scaling,2026,arXiv.org,2,0.7633,F,Tong Zheng; Haolin Liu; Chengsong Huang; Huiwen Bao; Sheng Zhang; Rui Liu; Runpeng Dai; Ruibo Chen; Chenxi Liu; Tianyi Xiong; Xidong Wu; Hongming Zhang; Heng Huang,unavailable,NAS_ZophLe:citations,"Test-time scaling (TTS) has become an effective approach for improving large language model performance by allocating additional computation during inference. However, existing TTS strategies are larg",no
6295bb29725c02dd7c55df462616e83036f0694c,Survey on Graph Neural Network Acceleration: An Algorithmic Perspective,2022,International Joint Conference on Artificial Intelligence,57,0.7629,F,Xin Liu; Mingyu Yan; Lei Deng; Guoqi Li; Xiaochun Ye; Dongrui Fan; Shirui Pan; Yuan Xie,unavailable,AutoML_graph:citations,"Graph neural networks (GNNs) have been a hot spot of recent research and are widely utilized in diverse applications. However, with the use of huger data and deeper models, an urgent demand is unsurpr",no
128887af9bc26f27564557e2e999e380369eca49,Neural Architecture Search Benchmarks: Insights and Survey,2023,IEEE Access,61,0.7629,D,Krishna Teja Chitty-Venkata; M. Emani; V. Vishwanath; Arun Somani,unavailable,AutoML_graph:citations,"Neural Architecture Search (NAS), a promising and fast-moving research field, aims to automate the architectural design of Deep Neural Networks (DNNs) to achieve better performance on the given task a",no
74b49a9d311ea85b5eacae7690f18b84678f2944,GPU-Accelerated Robust Graph Neural Networks against Adversarial Cyber Attacks,2026,Proceedings of the 2nd International Conference on Digital Management and Information Technology,1,0.7629,F,Zetong Guan; En Li; Yihan Wang; Zi-Yu Wang; Yisong Chen,unavailable,GSL_ProGNN:citations,"Internet-connected systems continue to expand, and attacks against them are persistent and continuous. Defenders, therefore, need automated methods that capture relationships among hosts, users, servi",no
dcc074f3ede0a8da1310b322b24306ad6702defd,scHilda: Hierarchical Integration of LLM with KG database for single cell type annotation,2026,PLoS Computational Biology,0,0.7627,F,Yilang Li; Yidi Sun; Aoyun Geng; Junlin Xu; Ya-Jie Meng; Feifei Cui; Le-Yi Wei; Quan Zou; Xiu-Lai Li; Zi-Long Zhang,unavailable,LightRAG:citations,"Cell type annotation in single-cell RNA sequencing is a critical bottleneck, with existing automated methods facing limitations in accuracy, interpretability, and generalization to novel cell types. A",no
98ea4abc9bf0e30eb020db2075c9c8a039a848a3,Learning to Compose Neural Networks for Question Answering,2016,North American Chapter of the Association for Computational Linguistics,584,0.7627,F,Jacob Andreas; Marcus Rohrbach; Trevor Darrell; D. Klein,unavailable,NAS_ZophLe:references,We describe a question answering model that applies to both images and structured knowledge bases. The model uses natural language strings to automatically assemble neural networks from a collection o,no
f036aaea2786b8227ea7f3fcff72043476a77720,Selection Integrity for LLM Graph Memory: An Accumulability Criterion for Information-Flow-Blind Retrieval,2026,arXiv.org,2,0.7626,F,Z. Fei; Hongming Fei; Xiaoyang Wang; Yang Yang; Prosanta Gope; B. Sikdar; Ying Zhang,unavailable,LightRAG:citations,"Agent memory is moving to graphs, and the provenance defenses now being built for it all check one thing: the provenance of the records an agent retrieves. We show that this entire class of defense is",no
6db01cbbf56fd82f5c9fb5099df70eae4e5610f5,Circuit Hypernetworks for Quantum-Augmented Diffusion Language Models,2026,unavailable,0,0.7624,F,Xiao-Qiang Wang; Meng-Yang Xiong; Jun Dai; Bang Liu,unavailable,NAS_ZophLe:citations,"Language models can be adapted by changing the computations applied to individual tokens. Quantum circuits offer one such approach, but evaluating wider circuits inside a large model can be computatio",no
c5f077609ad3de2cd2de994690f88ba486b3d8de,hoBIT: A Profile-Aware Retrieval-Augmented Chatbot for University Academic Advising,2026,unavailable,0,0.7623,F,Yoonseo Kim; S. Lee; Joongheon Kim; SeongKu Kang,unavailable,GraphRAG:citations,"In university academic advising, identical questions can require different answers depending on a student's department, admission cohort, and degree program, causing profile-blind retrievers to surfac",no
3bf1b991129d78f1ac05f39084d3558e2071a55d,Hierarchical Prompt-Domain Control and Learning for Resource-Constrained Agentic Language Models,2026,arXiv.org,1,0.7623,F,Joan Vendrell Gallart; Russell Bent; M. Grosskopf,unavailable,NAS_ZophLe:citations,"Large Language Models are increasingly deployed inside agentic systems, where they must follow structured protocols, adapt to evolving states, and operate under memory, latency, and cost constraints. ",no
d447a3bc0e20eb3a4b3f1478792d4d8e7ec6c2c7,RAMP: Reinforcement Adaptive Mixed Precision Quantization for Efficient On Device LLM Inference,2026,arXiv.org,1,0.7623,F,Arpit Singh Gautam; Saurabh Jha,unavailable,NAS_ZophLe:citations,"Post training quantization is essential for deploying large language models (LLMs) on resource constrained hardware, yet state of the art methods enforce uniform bit widths across layers, yielding sub",no
b7aee9dfb027d6061c6a653684c0fa9a9bba750d,Sequence Level Training with Recurrent Neural Networks,2015,International Conference on Learning Representations,1825,0.7623,F,M. Ranzato; S. Chopra; Michael Auli; Wojciech Zaremba,unavailable,NAS_ZophLe:references,"Many natural language processing applications use language models to generate text. These models are typically trained to predict the next word in a sequence, given the previous words and some context",no
7e9c636b6c660c12e0e899ed72856d43d1f742db,Evidence-Grounded Retrieval for Investigation Hunt Lead Generation from CTI Reports,2026,unavailable,0,0.7622,C,A. Prakash; Boubakr Nour; M. Pourzandi; C. Assi; Mourad Debbabi,unavailable,GraphRAG:citations,"Threat hunting increasingly depends on converting unstructured knowledge (e.g., Cyber Threat Intelligence reports) into actionable hunt leads: concise, investigable hypotheses grounded in observable a",no
cbae0dc4381e6e888852733eeb38633228284667,DAG-NAS : An explainable neural architecture search framework for reinforcement learning,2026,Neural Networks,0,0.7622,D,Taegun An; Changhee Joo,unavailable,NAS_ZophLe:citations,We present an explainable Neural Architecture Search (NAS) framework for Reinforcement Learning (RL). We model a feed-forward neural network as a Directed Acyclic Graph (DAG) that consists of scalar-l,no
d9c3ce3299e9e57bf4da074b22330c1202fad134,Token Embedding Graph Neural Network for Paper Classification,2024,2024 5th International Conference on Artificial Intelligence and Computer Engineering (ICAICE),0,0.762,B,Shuchen Cai; Xiaoying Gan,unavailable,GLEM:citations,The topic classification task on academic papers significantly contributes to the analysis of valuable papers. Classic methods first build a paper citation graph and then classify each paper node with,no
0bc468fdbad864699b4cf48ded94709e6d0c0ce0,DeepRobust: A PyTorch Library for Adversarial Attacks and Defenses,2020,arXiv.org,167,0.762,F,Yaxin Li; Wei Jin; Han Xu; Jiliang Tang,unavailable,GSL_ProGNN:references,DeepRobust is a PyTorch adversarial learning library which aims to build a comprehensive and easy-to-use platform to foster this research field. It currently contains more than 10 attack algorithms an,no
8005391ce6f7a2f7161a113c7ec23366663c3abd,"Hyperparameter optimization: Foundations, algorithms, best practices, and open challenges",2021,WIREs Data. Mining. Knowl. Discov.,1115,0.7618,F,B. Bischl; Martin Binder; Michel Lang; Tobias Pielok; J. Richter; Stefan Coors; Janek Thomas; Theresa Ullmann; Marc Becker; A. Boulesteix; Difan Deng; M. Lindauer,unavailable,AutoML_graph:citations,Most machine learning algorithms are configured by a set of hyperparameters whose values must be carefully chosen and which often considerably impact performance. To avoid a time‐consuming and irrepro,no
a54f2ed0e3f0dae848613c52b077a5ff8ad69814,Enhanced Graph Autoencoder for Graph Anomaly Detection Using Subgraph Information,2025,Applied Sciences,3,0.7615,A,Chi Zhang; Jin-Woo Jung,unavailable,GSL_IDGL:citations,"Graph anomaly detection aims at identifying rare, unusual entities in attributed networks with respect to their patterns or structures that deviate significantly from the majority within a graph. Over",no
e6a59bd04ce3a4063fe8d3b3560bbcdf7847d210,Genome-scale annotation of protein binding sites via language model and geometric deep learning,2024,bioRxiv,37,0.7612,F,Qianmu Yuan; Chong Tian; Yue-Dong Yang,unavailable,GLEM:citations,"Revealing protein binding sites with other molecules, such as nucleic acids, peptides, or small ligands, sheds light on disease mechanism elucidation and novel drug design. With the explosive growth o",no
c6850869aa5e78a107c378d2e8bfa39633158c0c,Google's Neural Machine Translation System: Bridging the Gap between Human and Machine Translation,2016,arXiv.org,7395,0.761,F,Yonghui Wu; Mike Schuster; Z. Chen; Quoc V. Le; Mohammad Norouzi; Wolfgang Macherey; M. Krikun; Yuan Cao; Qin Gao; Klaus Macherey; J. Klingner; Apurva Shah; Melvin Johnson; Xiaobing Liu; Lukasz Kaiser; Stephan Gouws; Yoshikiyo Kato; Taku Kudo; H. Kazawa; K. Stevens; George Kurian; Nishant Patil; Wei Wang; C. Young; Jason R. Smith; Jason Riesa; Alex Rudnick; O. Vinyals; G. Corrado; Macduff Hughes; J. Dean,unavailable,NAS_ZophLe:references,"Neural Machine Translation (NMT) is an end-to-end learning approach for automated translation, with the potential to overcome many of the weaknesses of conventional phrase-based translation systems. U",no
040c161f21e0fa57ac192ac826310f55d60277b0,Exact Matrix Completion via Convex Optimization,2008,Foundations of Computational Mathematics,6423,0.7609,F,E. Candès; B. Recht,unavailable,GSL_ProGNN:references,We consider a problem of considerable practical interest: the recovery of a data matrix from a sampling of its entries. Suppose that we observe m entries selected uniformly at random from a matrix M. ,no
6a49563518eeb04122f7114aff904a0b00461f07,A Dynamic Deep Graph Clustering with Dual-Objective Aggregation Strategy,2025,"2025 4th International Conference on Image Processing, Computer Vision and Machine Learning (ICICML)",0,0.7608,F,Zheng Yan; Jiangtao Zhang; Qiuyao Li,unavailable,GSL_IDGL:citations,"Deep graph clustering integrates representation learning and clustering to reveal latent structural patterns in graphs. However, existing approaches still face three main limitations: (1) initial node",no
42c4e04a851283db263732f7eb5cee22e33c9680,XREPOTEST: Benchmarking Multilingual Repository-Level Unit Test Generation for Large Language Models,2026,unavailable,0,0.7604,F,L. Dung; Dong Cao Van; Nam Le Hai; L. Van; Anh M. T. Bui; Phuong T. Nguyen,unavailable,"GraphRAG:citations,LightRAG:citations","Large language models (LLMs) have shown promise for automated unit test generation, but existing evaluations largely rely on standalone settings and a narrow set of programming languages, overestimati",no
3f1ad45efe80eed1e33c821c9ce7cc41850ce541,EvoEmbedding: Evolvable Representations for Long-Context Retrieval and Agentic Memory,2026,arXiv.org,1,0.7603,F,Chang Nie; Chaoyou Fu; Jun-Lan Feng; Caifeng Shan,unavailable,LightRAG:citations,"Existing embedding models are inherently static: they encode text segments in isolation, ignoring their surrounding context and temporal order. This paper introduces EvoEmbedding, a novel embedding mo",no
e15cf50aa89fee8535703b9f9512fca5bfc43327,Going deeper with convolutions,2014,Computer Vision and Pattern Recognition,48063,0.7602,F,Christian Szegedy; Wei Liu; Yangqing Jia; P. Sermanet; Scott E. Reed; Dragomir Anguelov; D. Erhan; Vincent Vanhoucke; A. Rabinovich,unavailable,NAS_ZophLe:references,We propose a deep convolutional neural network architecture codenamed Inception that achieves the new state of the art for classification and detection in the ImageNet Large-Scale Visual Recognition C,no
2e3dcf176aeb354f15e0172cb4e637179c29a2be,Hierarchical Graph Memory for LLM Agents with Path-level Localization and Rewrite,2026,unavailable,0,0.7601,F,Xiawei Yue; Boran Wang; Xiaoqing Zhang; Shu-Xin Zheng; Ziwei Zhang,unavailable,GraphRAG:citations,"Agents for long term reasoning require a memory that can be efficiently and effectively updated over time, as new facts and external feedback continue to arrive. Recently, graph memory has been adopte",no
a0a79dad89857a96f8f71b14238e5237cbfc4787,Judging LLM-as-a-judge with MT-Bench and Chatbot Arena,2023,Neural Information Processing Systems,11349,0.7598,F,Lianmin Zheng; Wei-Lin Chiang; Ying Sheng; Siyuan Zhuang; Zhanghao Wu; Yonghao Zhuang; Zi Lin; Zhuohan Li; Da-Cheng Li; Eric P. Xing; Haotong Zhang; Joseph E. Gonzalez; Ion Stoica,unavailable,GraphRAG:references,"Evaluating large language model (LLM) based chat assistants is challenging due to their broad capabilities and the inadequacy of existing benchmarks in measuring human preferences. To address this, we",no
d6975f94176feae18f082a25960150ed7f8fc40c,A Comprehensive Survey on Automated Machine Learning for Recommendations,2022,Trans. Recomm. Syst.,17,0.7598,F,Bo Chen; Xiangyu Zhao; Yejing Wang; Wenqi Fan; Huifeng Guo; Ruiming Tang,unavailable,AutoML_graph:citations,"Deep recommender systems (DRS) are critical for current commercial online service providers, which address the issue of information overload by recommending items that are tailored to the user’s inter",no
